image_name,conv1_ms,conv2_ms,conv3_ms,conv4_ms,relu_ms,pool_ms,fc_ms,total_conv_ms,total_infer_ms
image_065_label_6.bin,41.2693,213.364,87.7914,89.101,0.053829,0.09474,4.47359,431.525,436.153
image_007_label_1.bin,41.5452,215.855,87.7259,88.669,0.054497,0.095666,4.46785,433.795,438.419
image_024_label_2.bin,41.3672,216.839,88.087,88.7777,0.056268,0.094134,4.49553,435.07,439.722
image_049_label_2.bin,42.8981,217.896,87.923,87.8264,0.060858,0.097051,4.49519,436.543,441.215
image_003_label_0.bin,40.9947,215.474,87.7668,87.5951,0.056191,0.121724,4.47053,431.831,436.484
image_041_label_9.bin,41.0312,215.592,89.3136,87.6845,0.055378,0.096925,4.52704,433.621,438.306
image_091_label_1.bin,41.095,214.226,87.7307,88.1488,0.069939,0.108659,4.4956,431.2,435.88
image_055_label_8.bin,40.9668,214.743,89.2918,90.2914,0.056001,0.095414,4.51072,435.293,439.962
image_076_label_5.bin,42.9278,225.836,91.6828,90.9872,0.062597,0.099195,4.8518,451.434,456.453
image_033_label_7.bin,41.2507,216.539,87.4777,89.0445,0.054888,0.094462,4.52774,434.312,438.994
image_001_label_7.bin,41.4071,217.818,90.0867,90.7414,0.059056,0.096882,4.47045,440.054,444.686
image_032_label_3.bin,41.1936,217.868,87.9327,87.4447,0.056238,0.095456,4.49783,434.439,439.094
image_067_label_8.bin,41.9299,216.494,88.1999,88.1509,0.054342,0.095054,4.52671,434.775,439.457
image_026_label_5.bin,40.7074,214.335,87.3669,87.4636,0.053409,0.094718,4.47209,429.873,434.498
image_063_label_7.bin,41.1628,217.024,89.1979,87.8241,0.05536,0.095648,4.47191,435.209,439.837
image_011_label_0.bin,41.3933,213.832,87.6318,87.6795,0.052659,0.094668,4.49718,430.536,435.186
image_039_label_5.bin,40.8917,214.419,88.8531,88.7574,0.053545,0.095335,4.50941,432.922,437.586
image_005_label_1.bin,41.3814,214.369,87.6887,87.8815,0.052846,0.094718,4.46881,431.321,435.943
image_087_label_0.bin,40.7334,214.902,87.5932,88.3614,0.053027,0.093061,4.49766,431.59,436.239
image_074_label_2.bin,40.9487,215.267,90.4253,91.0097,0.052912,0.095302,4.51676,437.651,442.322
image_093_label_6.bin,41.4125,214.966,88.043,88.0003,0.055226,0.095553,4.46922,432.422,437.048
image_047_label_1.bin,41.1522,214.746,87.5009,89.2093,0.055079,0.095601,4.53056,432.608,437.296
image_025_label_6.bin,41.0651,217.514,88.9866,87.9529,0.05711,0.096785,4.47164,435.519,440.15
image_053_label_0.bin,40.7501,217.9,89.0623,88.3632,0.055864,0.095904,4.47154,436.075,440.705
image_012_label_4.bin,40.665,214.106,88.4872,87.6072,0.052454,0.094699,4.46775,430.866,435.486
image_078_label_5.bin,40.9479,216.647,89.3012,88.5015,0.054485,0.09534,4.51035,435.397,440.063
image_084_label_0.bin,41.425,215.769,88.444,87.674,0.055057,0.095679,4.46831,433.312,437.936
image_015_label_5.bin,41.1919,214.014,87.5018,87.6216,0.053758,0.095343,4.49822,430.33,434.982
image_060_label_0.bin,42.0082,216.131,88.0281,87.9892,0.055237,0.09473,4.54693,434.156,438.858
image_019_label_6.bin,40.9857,215.554,88.3291,88.3883,0.055407,0.094616,4.47224,433.257,437.886
image_035_label_2.bin,41.2066,216.871,88.6983,89.1835,0.054334,0.096008,4.9334,435.96,441.049
image_021_label_3.bin,41.3903,217.932,87.9329,87.5544,0.087834,0.11109,4.49827,434.809,439.511
image_058_label_2.bin,41.2269,214.361,88.2747,89.2742,0.054171,0.09922,4.54252,433.137,437.838
image_006_label_1.bin,41.0141,218.518,89.6434,87.9223,0.057257,0.099262,4.4709,437.098,441.73
image_056_label_6.bin,41.1461,214.202,87.4472,89.2425,0.054561,0.098327,4.52897,432.038,436.725
image_096_label_7.bin,41.4745,215.139,87.6397,87.399,0.053094,0.099255,4.46713,431.652,436.276
image_042_label_0.bin,40.8539,214.089,88.1528,87.3934,0.052894,0.098684,4.47408,430.489,435.12
image_046_label_1.bin,41.5332,216.792,87.3078,87.9207,0.055423,0.105582,4.52682,433.553,438.247
image_052_label_0.bin,40.8452,214.197,87.4289,87.9831,0.053429,0.09741,4.49572,430.454,435.106
image_023_label_3.bin,40.9469,215.391,89.2117,88.0018,0.055575,0.098874,4.46908,433.552,438.181
image_066_label_1.bin,41.0673,214.006,88.0388,87.8935,0.05245,0.098321,4.46859,431.006,435.631
image_010_label_0.bin,40.6546,213.504,89.1616,88.9644,0.053022,0.098161,4.50839,432.284,436.948
image_072_label_7.bin,41.4868,217.388,90.8824,87.8355,0.057749,0.101355,4.46806,437.592,442.225
image_014_label_1.bin,40.688,213.507,87.9463,88.4596,0.053422,0.098534,4.49856,430.601,435.257
image_027_label_5.bin,40.9799,215.742,89.6474,89.3948,0.055467,0.100621,4.54602,435.764,440.472
image_028_label_2.bin,41.0415,214.287,87.5654,87.6027,0.06327,0.101154,4.4725,430.496,435.139
image_051_label_4.bin,40.954,217.16,88.2798,87.6296,0.053271,0.096499,4.50181,434.024,438.681
image_097_label_5.bin,40.972,213.814,87.6002,87.7762,0.053274,0.098089,4.47214,430.162,434.791
image_083_label_3.bin,41.0331,214.63,88.0007,88.9845,0.053371,0.097051,4.52429,432.648,437.329
image_088_label_2.bin,41.0448,214.298,87.9572,87.685,0.053153,0.098728,4.49761,430.985,435.639
image_064_label_9.bin,40.6868,214.177,88.1965,87.7243,0.052873,0.097551,4.49789,430.784,435.438
image_048_label_3.bin,40.9749,214.069,87.7603,87.494,0.054149,0.097981,4.46765,430.299,434.923
image_040_label_1.bin,41.3122,214.297,87.5142,87.3054,0.072442,0.113051,4.46963,430.429,435.09
image_022_label_1.bin,41.8204,213.029,89.8008,88.9129,0.05537,0.096108,4.51673,433.563,438.237
image_054_label_9.bin,42.2508,221.835,95.1579,91.8132,0.060317,0.099148,4.51584,451.056,455.738
image_077_label_3.bin,41.7079,218.44,90.2473,89.1066,0.062917,0.098712,4.72798,439.502,444.399
image_029_label_7.bin,42.0384,218.321,88.0718,87.5643,0.063992,0.100073,4.49504,435.995,440.66
image_062_label_1.bin,41.334,215.026,88.0507,87.86,0.054174,0.096672,4.49882,432.27,436.926
image_000_label_6.bin,41.0886,214.531,87.7145,87.9683,0.053304,0.098728,4.49804,431.302,435.958
image_079_label_7.bin,40.9335,213.797,87.7251,89.1005,0.053328,0.099226,4.64114,431.556,436.355
image_030_label_1.bin,41.2998,215.641,87.5285,87.6071,0.053433,0.099764,4.49617,432.077,436.731
image_082_label_9.bin,41.1954,215.598,87.7583,87.8399,0.052962,0.099074,4.54231,432.392,437.091
image_034_label_9.bin,40.8845,217.248,88.2463,87.8263,0.053521,0.09651,4.46912,434.205,438.829
image_059_label_0.bin,40.601,214.309,87.3185,88.2005,0.052718,0.098686,4.57075,430.429,435.156
image_086_label_8.bin,40.8599,214.995,87.6025,87.3373,0.053423,0.096476,4.46669,430.795,435.416
image_008_label_4.bin,42.3829,219.363,87.9202,88.1535,0.075054,0.099411,4.46766,437.819,442.468
