image_name,conv1_ms,conv2_ms,conv3_ms,conv4_ms,relu_ms,pool_ms,fc_ms,total_conv_ms,total_infer_ms
image_021_label_3.bin,67.7784,167.484,120.442,84.708,0.052462,0.083847,4.46155,440.413,445.015
image_058_label_2.bin,67.5241,167.213,124.302,87.5282,0.055322,0.08455,4.46832,446.568,451.18
image_006_label_1.bin,68.0106,166.24,120.339,85.0219,0.052203,0.083588,4.52175,439.611,444.273
image_056_label_6.bin,67.447,166.07,119.637,86.8734,0.05221,0.084015,4.54451,440.027,444.712
image_096_label_7.bin,69.0729,173.726,125.337,88.461,0.05937,0.087498,4.55037,456.597,461.298
image_042_label_0.bin,69.3584,174.289,120.964,85.1039,0.068316,0.086186,4.4698,449.716,454.344
image_046_label_1.bin,67.2164,166.659,119.575,84.7236,0.051753,0.083907,4.46489,438.174,442.778
image_052_label_0.bin,66.9797,167.594,120.083,84.7782,0.05383,0.084363,4.46382,439.435,444.04
image_023_label_3.bin,67.8069,166.224,120.443,84.9082,0.051096,0.083708,4.46556,439.382,443.986
image_066_label_1.bin,67.423,167.736,121.65,85.3612,0.052165,0.08421,4.46297,442.17,446.773
image_010_label_0.bin,67.5805,166.544,119.422,84.6941,0.051512,0.083591,4.57782,438.24,442.957
image_072_label_7.bin,67.412,166.086,120.502,84.8888,0.051268,0.083447,4.4611,438.889,443.488
image_014_label_1.bin,67.3685,166.896,122.546,87.807,0.061706,0.084806,4.55141,444.617,449.319
image_027_label_5.bin,69.4519,168.562,119.403,86.3158,0.053314,0.084537,4.53925,443.732,448.414
image_028_label_2.bin,68.6432,166.836,119.525,85.0868,0.054154,0.084466,4.49585,440.091,444.729
image_051_label_4.bin,68.8763,168.408,119.307,84.94,0.057076,0.086492,4.49769,441.531,446.176
image_097_label_5.bin,67.3475,169.432,119.525,85.0365,0.052861,0.084003,4.4684,441.341,445.95
image_083_label_3.bin,67.7377,165.949,120.16,85.0576,0.052135,0.083564,4.4661,438.904,443.51
image_088_label_2.bin,67.3122,167.959,121.099,84.5864,0.052312,0.084055,4.46703,440.957,445.564
image_064_label_9.bin,67.1553,167.027,119.578,84.6705,0.051141,0.083456,4.4661,438.431,443.035
image_048_label_3.bin,67.42,165.89,120.969,85.1508,0.051696,0.083525,4.46888,439.43,444.037
image_040_label_1.bin,68.1542,168.6,120.313,84.6067,0.053194,0.097914,4.4683,441.674,446.297
image_022_label_1.bin,67.6082,166.485,119.425,86.0121,0.051779,0.083698,4.51846,439.53,444.187
image_054_label_9.bin,67.3215,169.64,136.634,90.8185,0.105224,0.09761,4.65419,464.414,469.277
image_077_label_3.bin,69.259,174.726,123.714,87.6847,0.117745,0.11444,4.59872,455.384,460.222
image_029_label_7.bin,69.3087,172.5,128.022,85.2145,0.139516,0.135994,4.54335,455.045,459.871
image_062_label_1.bin,69.7802,172.348,122.513,84.7282,0.081197,0.099533,4.46838,449.37,454.025
image_000_label_6.bin,68.3098,166.708,120.634,84.9932,0.05461,0.084747,4.49775,440.645,445.287
image_079_label_7.bin,68.6072,166.081,119.818,84.6861,0.052633,0.0842,4.47275,439.192,443.806
image_030_label_1.bin,68.1252,166.838,119.654,84.7894,0.051803,0.083869,5.4505,439.407,444.997
image_082_label_9.bin,68.4912,166.389,119.262,85.0298,0.052128,0.084099,4.48979,439.172,443.803
image_034_label_9.bin,68.4245,166.88,119.461,84.5808,0.052094,0.084167,4.65855,439.346,444.145
image_059_label_0.bin,68.7202,169.235,119.593,84.7352,0.052447,0.084331,4.46384,442.284,446.889
image_086_label_8.bin,68.6335,166.568,119.219,84.9183,0.052686,0.084344,4.47255,439.339,443.954
image_008_label_4.bin,68.0983,167.239,120.117,85.4936,0.053483,0.084636,4.59109,440.949,445.683
