image_name,conv1_ms,conv2_ms,conv3_ms,conv4_ms,relu_ms,pool_ms,fc_ms,total_conv_ms,total_infer_ms
image_019_label_6.bin,252.305,1365.47,465.243,451.465,6.01565,4.2829,26.6182,2534.48,2571.41
image_035_label_2.bin,255.638,1367.45,463.333,446.011,5.59594,4.07298,26.6748,2532.44,2568.8
image_021_label_3.bin,252.194,1364.41,464.477,451.589,6.0297,4.20159,27.5475,2532.67,2570.47
image_058_label_2.bin,255.635,1367.26,467.434,444.513,5.96279,4.2333,26.6157,2534.84,2571.67
image_006_label_1.bin,252.398,1365.53,465.623,450.967,6.09603,4.18869,26.8322,2534.52,2571.65
image_056_label_6.bin,252.209,1364.92,465.013,444.528,5.9062,4.26391,26.6138,2526.67,2563.47
image_096_label_7.bin,253.442,1370,473.227,446.506,6.09681,4.29411,26.6858,2543.17,2580.27
image_042_label_0.bin,252.913,1369.98,465.04,444.795,5.35425,4.00584,26.6178,2532.72,2568.72
image_046_label_1.bin,253.588,1364.44,469.508,448.05,6.13829,4.29291,26.661,2535.58,2572.69
image_052_label_0.bin,254.368,1364.36,463.536,443.894,5.94205,4.26248,27.5899,2526.15,2563.96
image_023_label_3.bin,254.183,1364.31,469.707,444.358,6.40669,4.20954,26.5884,2532.56,2569.78
image_066_label_1.bin,255.25,1363.88,462.951,446.127,6.00529,4.14432,27.1676,2528.2,2565.54
image_010_label_0.bin,252.692,1366.69,465.241,445.814,5.77741,4.28936,27.3511,2530.44,2567.87
image_072_label_7.bin,253.792,1370.51,463.316,446.025,6.15794,4.20897,27.6285,2533.65,2571.66
image_014_label_1.bin,252.657,1372.67,466.456,448.732,6.23724,4.32481,26.6476,2540.51,2577.74
image_027_label_5.bin,254.34,1373.74,463.187,446.56,6.12766,4.2247,26.9117,2537.82,2575.1
image_028_label_2.bin,254.64,1370.53,465.441,448.345,5.71583,4.15195,27.5565,2538.96,2576.4
image_051_label_4.bin,252.845,1361.11,465.165,444.884,6.33787,4.35411,26.6812,2524.01,2561.39
image_097_label_5.bin,251.676,1374.81,464.963,448.496,5.99062,4.21566,26.6118,2539.94,2576.78
image_083_label_3.bin,253.332,1363.29,466.949,445.23,5.99999,4.23555,26.6983,2528.8,2565.75
