image_name,conv1_ms,conv2_ms,conv3_ms,conv4_ms,relu_ms,pool_ms,fc_ms,total_conv_ms,total_infer_ms
image_076_label_5.bin,41.0208,214.484,88.9196,88.0161,0.053967,0.098715,4.52566,432.44,437.123
image_033_label_7.bin,41.1304,215.699,87.5761,87.6423,0.054069,0.099438,4.47196,432.048,436.678
image_001_label_7.bin,40.8524,213.691,87.7632,88.6972,0.053488,0.098738,4.71964,431.004,435.88
image_032_label_3.bin,41.553,213.979,87.6237,87.598,0.053165,0.097161,4.46749,430.754,435.376
image_067_label_8.bin,40.7758,213.805,87.8286,87.7425,0.053042,0.101241,4.47165,430.151,434.783
image_026_label_5.bin,41.0367,216.693,87.8125,87.3849,0.053572,0.098944,4.46714,432.927,437.551
image_063_label_7.bin,41.0439,213.442,88.1171,87.9114,0.053258,0.09876,4.49625,430.514,435.167
image_011_label_0.bin,41.0413,220.386,89.2402,87.6896,0.058269,0.100128,4.47031,438.357,442.991
image_039_label_5.bin,40.7277,212.953,88.1789,87.7488,0.052915,0.098707,4.46916,429.608,434.234
image_005_label_1.bin,41.0518,215.055,89.8965,90.353,0.055593,0.099047,4.51035,436.356,441.026
image_087_label_0.bin,41.48,216.047,87.6651,88.1706,0.052992,0.098604,4.47032,433.363,437.989
image_074_label_2.bin,40.6741,213.736,87.6301,87.5652,0.053706,0.098522,4.47099,429.605,434.233
image_093_label_6.bin,42.5582,215.312,87.7473,87.4307,0.060533,0.097685,4.5256,433.048,437.737
image_047_label_1.bin,41.1839,213.06,87.6598,88.2446,0.053319,0.098817,4.49979,430.149,434.805
image_025_label_6.bin,40.7575,216.656,88.6372,87.4873,0.053864,0.099227,4.46291,433.538,438.158
image_053_label_0.bin,41.0601,213.857,87.7193,87.5976,0.053652,0.098174,4.46984,430.234,434.86
image_012_label_4.bin,40.9017,213.816,89.9927,88.714,0.054531,0.099094,4.4658,433.425,438.048
image_078_label_5.bin,41.0732,212.789,87.6345,87.5789,0.052915,0.098646,4.46814,429.075,433.7
image_084_label_0.bin,41.289,213.94,90.5789,91.4892,0.053464,0.100364,4.5116,437.298,441.968
image_015_label_5.bin,41.4714,216.234,87.499,87.6987,0.068003,0.146109,4.56086,432.903,437.683
image_060_label_0.bin,40.9018,214.144,88.3541,89.2407,0.053691,0.098056,4.51648,432.641,437.314
image_019_label_6.bin,41.358,217.397,87.4823,87.5195,0.054615,0.097205,4.52712,433.757,438.44
image_035_label_2.bin,40.7069,213.481,87.3719,90.5087,0.052655,0.098487,4.52609,432.069,436.751
image_021_label_3.bin,41.9401,219.058,89.4146,87.3474,0.058616,0.098158,4.46887,437.76,442.391
image_058_label_2.bin,40.8267,214.774,87.7711,87.5134,0.052305,0.095553,4.46594,430.885,435.503
image_006_label_1.bin,41.3178,213.645,90.0088,89.3546,0.053237,0.098949,4.51082,434.326,438.995
image_056_label_6.bin,41.1297,213.912,87.3832,87.8246,0.054008,0.098763,4.46459,430.249,434.871
image_096_label_7.bin,41.0013,213.271,87.5567,87.4904,0.052654,0.098492,4.46755,429.32,433.942
image_042_label_0.bin,42.1366,214.939,87.6579,87.3582,0.053448,0.098512,4.60164,432.091,436.849
image_046_label_1.bin,40.6591,213.901,88.1048,88.0846,0.052978,0.097723,4.70213,430.749,435.607
image_052_label_0.bin,42.9803,219.546,87.651,87.5999,0.072591,0.112876,4.4945,437.777,442.462
image_023_label_3.bin,41.1719,213.858,87.7774,87.4591,0.053246,0.098666,4.47208,430.266,434.895
image_066_label_1.bin,41.3538,216.993,90.3699,88.4003,0.056605,0.095176,4.46967,437.117,441.744
image_010_label_0.bin,41.1363,213.493,88.7559,87.6354,0.053531,0.097774,4.4658,431.02,435.642
image_072_label_7.bin,41.2683,213.647,87.6446,89.067,0.052907,0.098575,4.50038,431.627,436.283
image_014_label_1.bin,40.8591,213.91,87.3845,87.661,0.05276,0.098612,4.51541,429.814,434.485
image_027_label_5.bin,41.0151,213.768,88.1286,87.7674,0.05292,0.098147,4.4685,430.679,435.304
image_028_label_2.bin,40.9902,216.316,88.4017,88.1093,0.054705,0.098392,4.46628,433.817,438.44
image_051_label_4.bin,40.9721,214.455,87.4702,87.8951,0.053806,0.097779,4.46258,430.792,435.411
image_097_label_5.bin,40.7606,215.469,88.8201,87.8801,0.055023,0.097576,4.49258,432.93,437.58
image_083_label_3.bin,40.9977,213.588,87.6732,87.5307,0.054027,0.097877,4.47013,429.789,434.416
image_088_label_2.bin,41.4616,218.73,91.4803,89.6656,0.057839,0.100883,4.54453,441.338,446.046
image_064_label_9.bin,41.2777,213.259,87.4763,87.6798,0.054304,0.098659,4.5231,429.692,434.373
image_048_label_3.bin,40.7912,213.638,88.7869,89.6769,0.05298,0.099198,4.54345,432.893,437.594
image_040_label_1.bin,42.3926,215.8,87.6387,87.8879,0.057054,0.099756,4.47009,433.719,438.351
image_022_label_1.bin,40.757,213.323,87.791,87.9789,0.054955,0.098748,4.46964,429.85,434.478
image_054_label_9.bin,41.2512,217.61,102.116,93.2364,0.062322,0.101802,4.51812,454.214,458.904
image_077_label_3.bin,42.5106,220.843,90.3841,90.4861,0.079978,0.103336,4.56839,444.224,448.983
image_029_label_7.bin,41.9152,222.615,90.9367,88.0046,0.084852,0.10092,4.54435,443.472,448.208
image_062_label_1.bin,41.0104,215.727,90.3506,89.6527,0.058898,0.09915,4.47036,436.741,441.374
image_000_label_6.bin,40.989,213.784,89.3975,89.6368,0.05452,0.097829,4.51022,433.808,438.476
image_079_label_7.bin,40.795,213.184,87.7137,88.0334,0.054484,0.098422,4.49552,429.726,434.379
image_030_label_1.bin,40.7005,214.466,89.7253,91.3209,0.058099,0.097353,4.51606,436.213,440.89
image_082_label_9.bin,42.3881,215.072,87.979,87.3506,0.05519,0.096641,4.46738,432.79,437.414
image_034_label_9.bin,40.8094,213.687,87.7561,87.853,0.054659,0.099018,4.50295,430.106,434.767
image_059_label_0.bin,42.0972,218.385,87.6139,87.3623,0.06723,0.099412,4.52591,435.458,440.156
image_086_label_8.bin,41.2138,212.975,87.581,87.6178,0.056305,0.100683,4.47142,429.388,434.022
image_008_label_4.bin,41.1642,214.307,87.9308,87.7376,0.054983,0.095797,4.46732,431.14,435.763
