image_name,conv1_ms,conv2_ms,conv3_ms,conv4_ms,relu_ms,pool_ms,fc_ms,total_conv_ms,total_infer_ms
image_021_label_3.bin,68.074,166.063,76.7296,76.2977,0.053062,0.084615,4.56403,387.164,391.87
image_058_label_2.bin,69.0179,168.187,76.4238,76.3157,0.052835,0.08454,4.49577,389.944,394.582
image_006_label_1.bin,68.0749,165.909,76.4372,76.3971,0.053229,0.084354,4.4949,386.819,391.455
image_056_label_6.bin,68.6457,173.084,77.5012,76.2258,0.064317,0.115958,4.47564,395.456,400.117
image_096_label_7.bin,67.6703,166.342,77.1613,80.6213,0.051938,0.08564,4.54935,391.795,396.487
image_042_label_0.bin,69.8891,168.47,77.4677,77.9218,0.058443,0.087253,4.51065,393.748,398.41
image_046_label_1.bin,68.8041,169.13,76.7676,76.8863,0.053316,0.085254,4.50151,391.588,396.232
image_052_label_0.bin,68.0253,166.708,76.2045,76.1145,0.055338,0.084696,4.47596,387.052,391.672
image_023_label_3.bin,68.548,166.161,77.6311,76.5181,0.05358,0.084811,4.47544,388.858,393.476
image_066_label_1.bin,68.3444,165.823,76.4292,76.438,0.053577,0.084506,4.49987,387.034,391.676
image_010_label_0.bin,68.5743,165.723,76.7422,76.0854,0.053336,0.084495,4.46766,387.125,391.734
image_072_label_7.bin,67.9866,167.028,76.485,76.1476,0.054415,0.08493,4.47012,387.647,392.26
image_014_label_1.bin,68.2239,165.939,76.5714,76.0667,0.052866,0.084491,4.4696,386.801,391.412
image_027_label_5.bin,68.2543,173.467,79.8526,79.8244,0.065428,0.089489,4.86948,401.398,406.428
image_028_label_2.bin,70.5392,170.621,76.3188,76.4531,0.055473,0.087964,4.47289,393.932,398.553
image_051_label_4.bin,67.6882,167.089,77.999,79.5265,0.052795,0.086333,4.5152,392.302,396.975
image_097_label_5.bin,70.4476,167.791,76.7811,76.4811,0.060536,0.091439,4.50101,391.501,396.159
image_083_label_3.bin,68.1809,169.234,78.0049,76.9657,0.057948,0.085963,4.75226,392.385,397.286
image_088_label_2.bin,68.8752,172.619,79.6973,78.7202,0.064345,0.089602,4.51079,399.912,404.582
image_064_label_9.bin,68.9638,169.83,78.9301,78.7874,0.058605,0.087563,4.51145,396.511,401.174
image_048_label_3.bin,69.2817,167.6,76.3882,76.3958,0.055214,0.08544,4.47353,389.666,394.284
image_040_label_1.bin,69.1438,170.767,77.5152,76.8094,0.05815,0.085474,4.47489,394.236,398.859
image_022_label_1.bin,68.1879,166.092,76.554,76.0848,0.053992,0.084702,4.4732,386.919,391.535
image_054_label_9.bin,68.0352,166.569,76.5174,90.7912,0.053089,0.085178,5.17444,401.913,407.231
image_077_label_3.bin,72.3367,173.461,78.8596,79.0329,0.114119,0.121394,4.56833,403.691,408.502
image_029_label_7.bin,70.0375,170.898,79.5749,80.0447,0.114158,0.118314,4.69227,400.556,405.488
image_062_label_1.bin,72.8185,169.456,77.5187,76.2842,0.083175,0.107362,4.47538,396.077,400.749
image_000_label_6.bin,68.9202,167.869,76.7187,77.1,0.061138,0.087162,4.50098,390.608,395.262
image_079_label_7.bin,66.1204,172.638,78.5454,77.8197,0.063138,0.089064,4.47763,395.123,399.758
image_030_label_1.bin,67.6346,166.291,76.2851,76.8145,0.053018,0.084425,4.50271,387.025,391.669
image_082_label_9.bin,67.6275,166.157,76.5583,78.5392,0.056791,0.085009,4.52092,388.882,393.549
image_034_label_9.bin,69.776,169.363,76.4524,76.3099,0.05377,0.085681,4.5025,391.901,396.547
image_059_label_0.bin,68.001,165.905,76.6075,76.0655,0.053478,0.085018,4.50007,386.579,391.222
image_086_label_8.bin,68.1283,165.905,76.6031,78.2876,0.053281,0.085277,4.6196,388.924,393.687
image_008_label_4.bin,69.9479,168.968,76.2426,76.2605,0.055631,0.085879,4.55632,391.419,396.121
